Block_ID Block_group Grid_point_ID Pos_x Pos_y Pos_z Disp_x Disp_y Disp_z
2298 brick 13783 1412.19 0 556.331 0 0 0
2298 brick 13784 1412.19 65 556.331 0 0 0
2298 brick 13785 1457.33 0 600.172 0 0 0
2298 brick 13786 1457.33 65 600.172 0 0 0
2298 brick 13787 1472.12 0 538.385 0 0 0
2298 brick 13788 1472.12 65 538.385 0 0 0
2299 brick 13789 2197.29 0 861.456 0 0 0
2299 brick 13790 2197.29 65 861.456 0 0 0
2299 brick 13791 2215.44 0 795.967 0 0 0
2299 brick 13792 2215.44 65 795.967 0 0 0
2299 brick 13793 2155.3 0 800.426 0 0 0
2299 brick 13794 2155.3 65 800.426 0 0 0
2300 brick 13795 2222.25 0 603.214 0 0 0
2300 brick 13796 2222.25 65 603.214 0 0 0
2300 brick 13797 2278.29 0 601.85 0 0 0
2300 brick 13798 2278.29 65 601.85 0 0 0
2300 brick 13799 2264.2 0 538.385 0 0 0
2300 brick 13800 2264.2 65 538.385 0 0 0
2301 brick 13801 1511.46 0 985.021 0 0 0
2301 brick 13802 1511.46 65 985.021 0 0 0
2301 brick 13803 1455.23 0 986.086 0 0 0
2301 brick 13804 1455.23 65 986.086 0 0 0
2301 brick 13805 1469.52 0 1049.85 0 0 0
2301 brick 13806 1469.52 65 1049.85 0 0 0
2302 brick 13807 1992.27 0 675.259 0 0 0
2302 brick 13808 1992.27 65 675.259 0 0 0
2302 brick 13809 1927.19 0 695.728 0 0 0
2302 brick 13810 1927.19 65 695.728 0 0 0
2302 brick 13811 1958.94 0 751.466 0 0 0
2302 brick 13812 1958.94 65 751.466 0 0 0
2303 brick 13813 1738.74 0 918.558 0 0 0
2303 brick 13814 1738.74 65 918.558 0 0 0
2303 brick 13815 1804.31 0 897.125 0 0 0
2303 brick 13816 1804.31 65 897.125 0 0 0
2303 brick 13817 1770.14 0 840.817 0 0 0
2303 brick 13818 1770.14 65 840.817 0 0 0
2304 brick 13819 1899.29 0 981.438 0 0 0
2304 brick 13820 1899.29 65 981.438 0 0 0
2304 brick 13821 1923.73 0 925.197 0 0 0
2304 brick 13822 1923.73 65 925.197 0 0 0
2304 brick 13823 1863.61 0 914.05 0 0 0
2304 brick 13824 1863.61 65 914.05 0 0 0
2305 brick 13825 2150.15 0 603.514 0 0 0
2305 brick 13826 2150.15 65 603.514 0 0 0
2305 brick 13827 2129.44 0 666.73 0 0 0
2305 brick 13828 2129.44 65 666.73 0 0 0
2305 brick 13829 2191.64 0 656.855 0 0 0
2305 brick 13830 2191.64 65 656.855 0 0 0
2306 brick 13831 1881.73 0 753.531 0 0 0
2306 brick 13832 1881.73 65 753.531 0 0 0
2306 brick 13833 1828.72 0 718.397 0 0 0
2306 brick 13834 1828.72 65 718.397 0 0 0
2306 brick 13835 1802.96 0 773.578 0 0 0
2306 brick 13836 1802.96 65 773.578 0 0 0
2307 brick 13837 1583.38 0 984.846 0 0 0
2307 brick 13838 1583.38 65 984.846 0 0 0
2307 brick 13839 1613.28 0 932.343 0 0 0
2307 brick 13840 1613.28 65 932.343 0 0 0
2307 brick 13841 1541.89 0 918.267 0 0 0
2307 brick 13842 1541.89 65 918.267 0 0 0
2308 brick 13843 1850.44 0 836.692 0 0 0
2308 brick 13844 1850.44 65 836.692 0 0 0
2308 brick 13845 1906.32 0 875.064 0 0 0
2308 brick 13846 1906.32 65 875.064 0 0 0
2308 brick 13847 1928.92 0 818.962 0 0 0
2308 brick 13848 1928.92 65 818.962 0 0 0
2309 brick 13849 2264.2 0 538.385 0 0 0
2309 brick 13850 2264.2 65 538.385 0 0 0
2309 brick 13851 2278.29 0 601.85 0 0 0
2309 brick 13852 2278.29 65 601.85 0 0 0
2309 brick 13853 2324.13 0 559.322 0 0 0
2309 brick 13854 2324.13 65 559.322 0 0 0
2310 brick 13855 1469.52 0 1049.85 0 0 0
2310 brick 13856 1469.52 65 1049.85 0 0 0
2310 brick 13857 1455.23 0 986.086 0 0 0
2310 brick 13858 1455.23 65 986.086 0 0 0
2310 brick 13859 1409.59 0 1028.91 0 0 0
2310 brick 13860 1409.59 65 1028.91 0 0 0
2311 brick 13861 2111.89 0 736.953 0 0 0
2311 brick 13862 2111.89 65 736.953 0 0 0
2311 brick 13863 2129.44 0 666.73 0 0 0
2311 brick 13864 2129.44 65 666.73 0 0 0
2311 brick 13865 2067.27 0 685.296 0 0 0
2311 brick 13866 2067.27 65 685.296 0 0 0
2312 brick 13867 1759.57 0 719.241 0 0 0
2312 brick 13868 1759.57 65 719.241 0 0 0
2312 brick 13869 1828.72 0 718.397 0 0 0
2312 brick 13870 1828.72 65 718.397 0 0 0
2312 brick 13871 1797.3 0 664.813 0 0 0
2312 brick 13872 1797.3 65 664.813 0 0 0
2313 brick 13873 1530.57 0 734.951 0 0 0
2313 brick 13874 1530.57 65 734.951 0 0 0
2313 brick 13875 1515.5 0 792.074 0 0 0
2313 brick 13876 1515.5 65 792.074 0 0 0
2313 brick 13877 1575.68 0 793.379 0 0 0
2313 brick 13878 1575.68 65 793.379 0 0 0
2314 brick 13879 1975.36 0 885.814 0 0 0
2314 brick 13880 1975.36 65 885.814 0 0 0
2314 brick 13881 1906.32 0 875.064 0 0 0
2314 brick 13882 1906.32 65 875.064 0 0 0
2314 brick 13883 1923.73 0 925.197 0 0 0
2314 brick 13884 1923.73 65 925.197 0 0 0
2315 brick 13885 1609.72 0 863.313 0 0 0
2315 brick 13886 1609.72 65 863.313 0 0 0
2315 brick 13887 1613.28 0 932.343 0 0 0
2315 brick 13888 1613.28 65 932.343 0 0 0
2315 brick 13889 1663.89 0 913.133 0 0 0
2315 brick 13890 1663.89 65 913.133 0 0 0
2316 brick 13891 2263.33 0 834.303 0 0 0
2316 brick 13892 2263.33 65 834.303 0 0 0
2316 brick 13893 2215.44 0 795.967 0 0 0
2316 brick 13894 2215.44 65 795.967 0 0 0
2316 brick 13895 2197.29 0 861.456 0 0 0
2316 brick 13896 2197.29 65 861.456 0 0 0
2317 brick 13897 1463.99 0 754.497 0 0 0
2317 brick 13898 1463.99 65 754.497 0 0 0
2317 brick 13899 1515.5 0 792.074 0 0 0
2317 brick 13900 1515.5 65 792.074 0 0 0
2317 brick 13901 1530.57 0 734.951 0 0 0
2317 brick 13902 1530.57 65 734.951 0 0 0
2318 brick 13903 1532.99 0 852.582 0 0 0
2318 brick 13904 1532.99 65 852.582 0 0 0
2318 brick 13905 1515.5 0 792.074 0 0 0
2318 brick 13906 1515.5 65 792.074 0 0 0
2318 brick 13907 1467.4 0 829.672 0 0 0
2318 brick 13908 1467.4 65 829.672 0 0 0
2319 brick 13909 1575.68 0 793.379 0 0 0
2319 brick 13910 1575.68 65 793.379 0 0 0
2319 brick 13911 1515.5 0 792.074 0 0 0
2319 brick 13912 1515.5 65 792.074 0 0 0
2319 brick 13913 1532.99 0 852.582 0 0 0
2319 brick 13914 1532.99 65 852.582 0 0 0
2320 brick 13915 2190.32 0 729.261 0 0 0
2320 brick 13916 2190.32 65 729.261 0 0 0
2320 brick 13917 2215.44 0 795.967 0 0 0
2320 brick 13918 2215.44 65 795.967 0 0 0
2320 brick 13919 2262.94 0 758.956 0 0 0
2320 brick 13920 2262.94 65 758.956 0 0 0
2321 brick 13921 2155.3 0 800.426 0 0 0
2321 brick 13922 2155.3 65 800.426 0 0 0
2321 brick 13923 2215.44 0 795.967 0 0 0
2321 brick 13924 2215.44 65 795.967 0 0 0
2321 brick 13925 2190.32 0 729.261 0 0 0
2321 brick 13926 2190.32 65 729.261 0 0 0
2322 brick 13927 1797.3 0 664.813 0 0 0
2322 brick 13928 1797.3 65 664.813 0 0 0
2322 brick 13929 1828.72 0 718.397 0 0 0
2322 brick 13930 1828.72 65 718.397 0 0 0
2322 brick 13931 1870.11 0 674.184 0 0 0
2322 brick 13932 1870.11 65 674.184 0 0 0
2323 brick 13933 1923.73 0 925.197 0 0 0
2323 brick 13934 1923.73 65 925.197 0 0 0
2323 brick 13935 1906.32 0 875.064 0 0 0
2323 brick 13936 1906.32 65 875.064 0 0 0
2323 brick 13937 1863.61 0 914.05 0 0 0
2323 brick 13938 1863.61 65 914.05 0 0 0
2324 brick 13939 1866.86 0 3000 0 0 0
2324 brick 13940 1866.86 65 3000 0 0 0
2324 brick 13941 1920.21 0 2944.55 0 0 0
2324 brick 13942 1920.21 65 2944.55 0 0 0
2324 brick 13943 1862.89 0 2902.15 0 0 0
2324 brick 13944 1862.89 65 2902.15 0 0 0
2325 brick 13945 1862.89 0 2902.15 0 0 0
2325 brick 13946 1862.89 65 2902.15 0 0 0
2325 brick 13947 1809.59 0 2944.59 0 0 0
2325 brick 13948 1809.59 65 2944.59 0 0 0
2325 brick 13949 1866.86 0 3000 0 0 0
2325 brick 13950 1866.86 65 3000 0 0 0
2326 brick 13951 1985.32 0 2827.58 0 0 0
2326 brick 13952 1985.32 65 2827.58 0 0 0
2326 brick 13953 1944.18 0 2765.58 0 0 0
2326 brick 13954 1944.18 65 2765.58 0 0 0
2326 brick 13955 1899.06 0 2837.32 0 0 0
2326 brick 13956 1899.06 65 2837.32 0 0 0
2327 brick 13957 1899.06 0 2837.32 0 0 0
2327 brick 13958 1899.06 65 2837.32 0 0 0
2327 brick 13959 1944.18 0 2765.58 0 0 0
2327 brick 13960 1944.18 65 2765.58 0 0 0
2327 brick 13961 1864.52 0 2766.79 0 0 0
2327 brick 13962 1864.52 65 2766.79 0 0 0
2328 brick 13963 1784.05 0 2766.63 0 0 0
2328 brick 13964 1784.05 65 2766.63 0 0 0
2328 brick 13965 1821.54 0 2831.61 0 0 0
2328 brick 13966 1821.54 65 2831.61 0 0 0
2328 brick 13967 1864.52 0 2766.79 0 0 0
2328 brick 13968 1864.52 65 2766.79 0 0 0
2329 brick 13969 1821.54 0 2831.61 0 0 0
2329 brick 13970 1821.54 65 2831.61 0 0 0
2329 brick 13971 1899.06 0 2837.32 0 0 0
2329 brick 13972 1899.06 65 2837.32 0 0 0
2329 brick 13973 1864.52 0 2766.79 0 0 0
2329 brick 13974 1864.52 65 2766.79 0 0 0
2330 brick 13975 1745.7 0 2697.91 0 0 0
2330 brick 13976 1745.7 65 2697.91 0 0 0
2330 brick 13977 1784.05 0 2766.63 0 0 0
2330 brick 13978 1784.05 65 2766.63 0 0 0
2330 brick 13979 1826.47 0 2697.91 0 0 0
2330 brick 13980 1826.47 65 2697.91 0 0 0
2331 brick 13981 1904.64 0 2697.91 0 0 0
2331 brick 13982 1904.64 65 2697.91 0 0 0
2331 brick 13983 1944.18 0 2765.58 0 0 0
2331 brick 13984 1944.18 65 2765.58 0 0 0
2331 brick 13985 1985.41 0 2697.91 0 0 0
2331 brick 13986 1985.41 65 2697.91 0 0 0
2332 brick 13987 1826.47 0 2697.91 0 0 0
2332 brick 13988 1826.47 65 2697.91 0 0 0
2332 brick 13989 1784.05 0 2766.63 0 0 0
2332 brick 13990 1784.05 65 2766.63 0 0 0
2332 brick 13991 1864.52 0 2766.79 0 0 0
2332 brick 13992 1864.52 65 2766.79 0 0 0
2333 brick 13993 1864.52 0 2766.79 0 0 0
2333 brick 13994 1864.52 65 2766.79 0 0 0
2333 brick 13995 1944.18 0 2765.58 0 0 0
2333 brick 13996 1944.18 65 2765.58 0 0 0
2333 brick 13997 1904.64 0 2697.91 0 0 0
2333 brick 13998 1904.64 65 2697.91 0 0 0
2334 brick 13999 2192.79 0 2767.38 0 0 0
2334 brick 14000 2192.79 65 2767.38 0 0 0
2334 brick 14001 2258.25 0 2746.25 0 0 0
2334 brick 14002 2258.25 65 2746.25 0 0 0
2334 brick 14003 2222.51 0 2697.91 0 0 0
2334 brick 14004 2222.51 65 2697.91 0 0 0
2335 brick 14005 1625.45 0 2765.92 0 0 0
2335 brick 14006 1625.45 65 2765.92 0 0 0
2335 brick 14007 1665.25 0 2832.14 0 0 0
2335 brick 14008 1665.25 65 2832.14 0 0 0
2335 brick 14009 1704.98 0 2765.98 0 0 0
2335 brick 14010 1704.98 65 2765.98 0 0 0
2336 brick 14011 2026.12 0 2765.98 0 0 0
2336 brick 14012 2026.12 65 2765.98 0 0 0
2336 brick 14013 2065.85 0 2832.15 0 0 0
2336 brick 14014 2065.85 65 2832.15 0 0 0
2336 brick 14015 2106.33 0 2765.39 0 0 0
2336 brick 14016 2106.33 65 2765.39 0 0 0
2337 brick 14017 1862.89 0 2902.15 0 0 0
2337 brick 14018 1862.89 65 2902.15 0 0 0
2337 brick 14019 1945.78 0 2883.86 0 0 0
2337 brick 14020 1945.78 65 2883.86 0 0 0
2337 brick 14021 1899.06 0 2837.32 0 0 0
2337 brick 14022 1899.06 65 2837.32 0 0 0
2338 brick 14023 1667.54 0 2697.91 0 0 0
2338 brick 14024 1667.54 65 2697.91 0 0 0
2338 brick 14025 1625.45 0 2765.92 0 0 0
2338 brick 14026 1625.45 65 2765.92 0 0 0
2338 brick 14027 1704.98 0 2765.98 0 0 0
2338 brick 14028 1704.98 65 2765.98 0 0 0
2339 brick 14029 2026.12 0 2765.98 0 0 0
2339 brick 14030 2026.12 65 2765.98 0 0 0
2339 brick 14031 2106.33 0 2765.39 0 0 0
2339 brick 14032 2106.33 65 2765.39 0 0 0
2339 brick 14033 2063.57 0 2697.91 0 0 0
2339 brick 14034 2063.57 65 2697.91 0 0 0
2340 brick 14035 2258.98 0 2804.34 0 0 0
2340 brick 14036 2258.98 65 2804.34 0 0 0
2340 brick 14037 2258.25 0 2746.25 0 0 0
2340 brick 14038 2258.25 65 2746.25 0 0 0
2340 brick 14039 2192.79 0 2767.38 0 0 0
2340 brick 14040 2192.79 65 2767.38 0 0 0
2341 brick 14041 2318.92 0 2760.72 0 0 0
2341 brick 14042 2318.92 65 2760.72 0 0 0
2341 brick 14043 2258.98 0 2804.34 0 0 0
2341 brick 14044 2258.98 65 2804.34 0 0 0
2341 brick 14045 2318.92 0 2838.49 0 0 0
2341 brick 14046 2318.92 65 2838.49 0 0 0
2342 brick 14047 1414.8 0 2922.23 0 0 0
2342 brick 14048 1414.8 65 2922.23 0 0 0
2342 brick 14049 1485.74 0 2881.87 0 0 0
2342 brick 14050 1485.74 65 2881.87 0 0 0
2342 brick 14051 1414.8 0 2841.48 0 0 0
2342 brick 14052 1414.8 65 2841.48 0 0 0
2343 brick 14053 1414.8 0 2841.48 0 0 0
2343 brick 14054 1414.8 65 2841.48 0 0 0
2343 brick 14055 1475.25 0 2806.72 0 0 0
2343 brick 14056 1475.25 65 2806.72 0 0 0
2343 brick 14057 1414.8 0 2763.71 0 0 0
2343 brick 14058 1414.8 65 2763.71 0 0 0
2344 brick 14059 1540.15 0 2768.7 0 0 0
2344 brick 14060 1540.15 65 2768.7 0 0 0
2344 brick 14061 1591.73 0 2828.87 0 0 0
2344 brick 14062 1591.73 65 2828.87 0 0 0
2344 brick 14063 1625.45 0 2765.92 0 0 0
2344 brick 14064 1625.45 65 2765.92 0 0 0
2345 brick 14065 2065.85 0 2832.15 0 0 0
2345 brick 14066 2065.85 65 2832.15 0 0 0
2345 brick 14067 2142.46 0 2828.55 0 0 0
2345 brick 14068 2142.46 65 2828.55 0 0 0
2345 brick 14069 2106.33 0 2765.39 0 0 0
2345 brick 14070 2106.33 65 2765.39 0 0 0
2346 brick 14071 1586.76 0 2697.91 0 0 0
2346 brick 14072 1586.76 65 2697.91 0 0 0
2346 brick 14073 1625.45 0 2765.92 0 0 0
2346 brick 14074 1625.45 65 2765.92 0 0 0
2346 brick 14075 1667.54 0 2697.91 0 0 0
2346 brick 14076 1667.54 65 2697.91 0 0 0
2347 brick 14077 2063.57 0 2697.91 0 0 0
2347 brick 14078 2063.57 65 2697.91 0 0 0
2347 brick 14079 2106.33 0 2765.39 0 0 0
2347 brick 14080 2106.33 65 2765.39 0 0 0
2347 brick 14081 2144.35 0 2697.91 0 0 0
2347 brick 14082 2144.35 65 2697.91 0 0 0
2348 brick 14083 2318.92 0 2838.49 0 0 0
2348 brick 14084 2318.92 65 2838.49 0 0 0
2348 brick 14085 2249.95 0 2879.2 0 0 0
2348 brick 14086 2249.95 65 2879.2 0 0 0
2348 brick 14087 2318.92 0 2919.24 0 0 0
2348 brick 14088 2318.92 65 2919.24 0 0 0
2349 brick 14089 1821.54 0 2831.61 0 0 0
2349 brick 14090 1821.54 65 2831.61 0 0 0
2349 brick 14091 1862.89 0 2902.15 0 0 0
2349 brick 14092 1862.89 65 2902.15 0 0 0
2349 brick 14093 1899.06 0 2837.32 0 0 0
2349 brick 14094 1899.06 65 2837.32 0 0 0
2350 brick 14095 1920.21 0 2944.55 0 0 0
2350 brick 14096 1920.21 65 2944.55 0 0 0
2350 brick 14097 1945.78 0 2883.86 0 0 0
2350 brick 14098 1945.78 65 2883.86 0 0 0
2350 brick 14099 1862.89 0 2902.15 0 0 0
2350 brick 14100 1862.89 65 2902.15 0 0 0
2351 brick 14101 1625.45 0 2765.92 0 0 0
2351 brick 14102 1625.45 65 2765.92 0 0 0
2351 brick 14103 1591.73 0 2828.87 0 0 0
2351 brick 14104 1591.73 65 2828.87 0 0 0
2351 brick 14105 1665.25 0 2832.14 0 0 0
2351 brick 14106 1665.25 65 2832.14 0 0 0
2352 brick 14107 1704.98 0 2765.98 0 0 0
2352 brick 14108 1704.98 65 2765.98 0 0 0
2352 brick 14109 1784.05 0 2766.63 0 0 0
2352 brick 14110 1784.05 65 2766.63 0 0 0
2352 brick 14111 1745.7 0 2697.91 0 0 0
2352 brick 14112 1745.7 65 2697.91 0 0 0
2353 brick 14113 1985.41 0 2697.91 0 0 0
2353 brick 14114 1985.41 65 2697.91 0 0 0
2353 brick 14115 1944.18 0 2765.58 0 0 0
2353 brick 14116 1944.18 65 2765.58 0 0 0
2353 brick 14117 2026.12 0 2765.98 0 0 0
2353 brick 14118 2026.12 65 2765.98 0 0 0
2354 brick 14119 1508.6 0 2697.91 0 0 0
2354 brick 14120 1508.6 65 2697.91 0 0 0
2354 brick 14121 1540.15 0 2768.7 0 0 0
2354 brick 14122 1540.15 65 2768.7 0 0 0
2354 brick 14123 1586.76 0 2697.91 0 0 0
2354 brick 14124 1586.76 65 2697.91 0 0 0
2355 brick 14125 2144.35 0 2697.91 0 0 0
2355 brick 14126 2144.35 65 2697.91 0 0 0
2355 brick 14127 2192.79 0 2767.38 0 0 0
2355 brick 14128 2192.79 65 2767.38 0 0 0
2355 brick 14129 2222.51 0 2697.91 0 0 0
2355 brick 14130 2222.51 65 2697.91 0 0 0
2356 brick 14131 2026.12 0 2765.98 0 0 0
2356 brick 14132 2026.12 65 2765.98 0 0 0
2356 brick 14133 1985.32 0 2827.58 0 0 0
2356 brick 14134 1985.32 65 2827.58 0 0 0
2356 brick 14135 2065.85 0 2832.15 0 0 0
2356 brick 14136 2065.85 65 2832.15 0 0 0
2357 brick 14137 1665.25 0 2832.14 0 0 0
2357 brick 14138 1665.25 65 2832.14 0 0 0
2357 brick 14139 1742.73 0 2834.18 0 0 0
2357 brick 14140 1742.73 65 2834.18 0 0 0
2357 brick 14141 1704.98 0 2765.98 0 0 0
2357 brick 14142 1704.98 65 2765.98 0 0 0
2358 brick 14143 1899.06 0 2837.32 0 0 0
2358 brick 14144 1899.06 65 2837.32 0 0 0
2358 brick 14145 1945.78 0 2883.86 0 0 0
2358 brick 14146 1945.78 65 2883.86 0 0 0
2358 brick 14147 1985.32 0 2827.58 0 0 0
2358 brick 14148 1985.32 65 2827.58 0 0 0
2359 brick 14149 2106.33 0 2765.39 0 0 0
2359 brick 14150 2106.33 65 2765.39 0 0 0
2359 brick 14151 2142.46 0 2828.55 0 0 0
2359 brick 14152 2142.46 65 2828.55 0 0 0
2359 brick 14153 2192.79 0 2767.38 0 0 0
2359 brick 14154 2192.79 65 2767.38 0 0 0
2360 brick 14155 2318.92 0 2838.49 0 0 0
2360 brick 14156 2318.92 65 2838.49 0 0 0
2360 brick 14157 2258.98 0 2804.34 0 0 0
2360 brick 14158 2258.98 65 2804.34 0 0 0
2360 brick 14159 2249.95 0 2879.2 0 0 0
2360 brick 14160 2249.95 65 2879.2 0 0 0
2361 brick 14161 1667.54 0 2697.91 0 0 0
2361 brick 14162 1667.54 65 2697.91 0 0 0
2361 brick 14163 1704.98 0 2765.98 0 0 0
2361 brick 14164 1704.98 65 2765.98 0 0 0
2361 brick 14165 1745.7 0 2697.91 0 0 0
2361 brick 14166 1745.7 65 2697.91 0 0 0
2362 brick 14167 1826.47 0 2697.91 0 0 0
2362 brick 14168 1826.47 65 2697.91 0 0 0
2362 brick 14169 1864.52 0 2766.79 0 0 0
2362 brick 14170 1864.52 65 2766.79 0 0 0
2362 brick 14171 1904.64 0 2697.91 0 0 0
2362 brick 14172 1904.64 65 2697.91 0 0 0
2363 brick 14173 1985.41 0 2697.91 0 0 0
2363 brick 14174 1985.41 65 2697.91 0 0 0
2363 brick 14175 2026.12 0 2765.98 0 0 0
2363 brick 14176 2026.12 65 2765.98 0 0 0
2363 brick 14177 2063.57 0 2697.91 0 0 0
2363 brick 14178 2063.57 65 2697.91 0 0 0
2364 brick 14179 1742.73 0 2834.18 0 0 0
2364 brick 14180 1742.73 65 2834.18 0 0 0
2364 brick 14181 1821.54 0 2831.61 0 0 0
2364 brick 14182 1821.54 65 2831.61 0 0 0
2364 brick 14183 1784.05 0 2766.63 0 0 0
2364 brick 14184 1784.05 65 2766.63 0 0 0
2365 brick 14185 1540.15 0 2768.7 0 0 0
2365 brick 14186 1540.15 65 2768.7 0 0 0
2365 brick 14187 1625.45 0 2765.92 0 0 0
2365 brick 14188 1625.45 65 2765.92 0 0 0
2365 brick 14189 1586.76 0 2697.91 0 0 0
2365 brick 14190 1586.76 65 2697.91 0 0 0
2366 brick 14191 2144.35 0 2697.91 0 0 0
2366 brick 14192 2144.35 65 2697.91 0 0 0
2366 brick 14193 2106.33 0 2765.39 0 0 0
2366 brick 14194 2106.33 65 2765.39 0 0 0
2366 brick 14195 2192.79 0 2767.38 0 0 0
2366 brick 14196 2192.79 65 2767.38 0 0 0
2367 brick 14197 1485.74 0 2881.87 0 0 0
2367 brick 14198 1485.74 65 2881.87 0 0 0
2367 brick 14199 1475.25 0 2806.72 0 0 0
2367 brick 14200 1475.25 65 2806.72 0 0 0
2367 brick 14201 1414.8 0 2841.48 0 0 0
2367 brick 14202 1414.8 65 2841.48 0 0 0
2368 brick 14203 2026.12 0 2765.98 0 0 0
2368 brick 14204 2026.12 65 2765.98 0 0 0
2368 brick 14205 1944.18 0 2765.58 0 0 0
2368 brick 14206 1944.18 65 2765.58 0 0 0
2368 brick 14207 1985.32 0 2827.58 0 0 0
2368 brick 14208 1985.32 65 2827.58 0 0 0
2369 brick 14209 1742.73 0 2834.18 0 0 0
2369 brick 14210 1742.73 65 2834.18 0 0 0
2369 brick 14211 1784.05 0 2766.63 0 0 0
2369 brick 14212 1784.05 65 2766.63 0 0 0
2369 brick 14213 1704.98 0 2765.98 0 0 0
2369 brick 14214 1704.98 65 2765.98 0 0 0
2370 brick 14215 2168.23 0 3000 0 0 0
2370 brick 14216 2168.23 65 3000 0 0 0
2370 brick 14217 2133.04 0 2939.61 0 0 0
2370 brick 14218 2133.04 65 2939.61 0 0 0
2370 brick 14219 2092.89 0 3000 0 0 0
2370 brick 14220 2092.89 65 3000 0 0 0
2371 brick 14221 2092.89 0 3000 0 0 0
2371 brick 14222 2092.89 65 3000 0 0 0
2371 brick 14223 2060.31 0 2939.58 0 0 0
2371 brick 14224 2060.31 65 2939.58 0 0 0
2371 brick 14225 2017.54 0 3000 0 0 0
2371 brick 14226 2017.54 65 3000 0 0 0
2372 brick 14227 2017.54 0 3000 0 0 0
2372 brick 14228 2017.54 65 3000 0 0 0
2372 brick 14229 1983.79 0 2939.39 0 0 0
2372 brick 14230 1983.79 65 2939.39 0 0 0
2372 brick 14231 1942.2 0 3000 0 0 0
2372 brick 14232 1942.2 65 3000 0 0 0
2373 brick 14233 1640.83 0 3000 0 0 0
2373 brick 14234 1640.83 65 3000 0 0 0
2373 brick 14235 1601.36 0 2939.74 0 0 0
2373 brick 14236 1601.36 65 2939.74 0 0 0
2373 brick 14237 1565.49 0 3000 0 0 0
2373 brick 14238 1565.49 65 3000 0 0 0
2374 brick 14239 1791.51 0 3000 0 0 0
2374 brick 14240 1791.51 65 3000 0 0 0
2374 brick 14241 1747.05 0 2939.81 0 0 0
2374 brick 14242 1747.05 65 2939.81 0 0 0
2374 brick 14243 1716.17 0 3000 0 0 0
2374 brick 14244 1716.17 65 3000 0 0 0
2375 brick 14245 1716.17 0 3000 0 0 0
2375 brick 14246 1716.17 65 3000 0 0 0
2375 brick 14247 1672.55 0 2939.69 0 0 0
2375 brick 14248 1672.55 65 2939.69 0 0 0
2375 brick 14249 1640.83 0 3000 0 0 0
2375 brick 14250 1640.83 65 3000 0 0 0
2376 brick 14251 2133.04 0 2939.61 0 0 0
2376 brick 14252 2133.04 65 2939.61 0 0 0
2376 brick 14253 2060.31 0 2939.58 0 0 0
2376 brick 14254 2060.31 65 2939.58 0 0 0
2376 brick 14255 2092.89 0 3000 0 0 0
2376 brick 14256 2092.89 65 3000 0 0 0
2377 brick 14257 2017.54 0 3000 0 0 0
2377 brick 14258 2017.54 65 3000 0 0 0
2377 brick 14259 2060.31 0 2939.58 0 0 0
2377 brick 14260 2060.31 65 2939.58 0 0 0
2377 brick 14261 1983.79 0 2939.39 0 0 0
2377 brick 14262 1983.79 65 2939.39 0 0 0
2378 brick 14263 1640.83 0 3000 0 0 0
2378 brick 14264 1640.83 65 3000 0 0 0
2378 brick 14265 1672.55 0 2939.69 0 0 0
2378 brick 14266 1672.55 65 2939.69 0 0 0
2378 brick 14267 1601.36 0 2939.74 0 0 0
2378 brick 14268 1601.36 65 2939.74 0 0 0
2379 brick 14269 1747.05 0 2939.81 0 0 0
2379 brick 14270 1747.05 65 2939.81 0 0 0
2379 brick 14271 1672.55 0 2939.69 0 0 0
2379 brick 14272 1672.55 65 2939.69 0 0 0
2379 brick 14273 1716.17 0 3000 0 0 0
2379 brick 14274 1716.17 65 3000 0 0 0
2380 brick 14275 1540.15 0 2768.7 0 0 0
2380 brick 14276 1540.15 65 2768.7 0 0 0
2380 brick 14277 1474.37 0 2747.59 0 0 0
2380 brick 14278 1474.37 65 2747.59 0 0 0
2380 brick 14279 1475.25 0 2806.72 0 0 0
2380 brick 14280 1475.25 65 2806.72 0 0 0
2381 brick 14281 1508.6 0 2697.91 0 0 0
2381 brick 14282 1508.6 65 2697.91 0 0 0
2381 brick 14283 1474.37 0 2747.59 0 0 0
2381 brick 14284 1474.37 65 2747.59 0 0 0
2381 brick 14285 1540.15 0 2768.7 0 0 0
2381 brick 14286 1540.15 65 2768.7 0 0 0
2382 brick 14287 1565.49 0 3000 0 0 0
2382 brick 14288 1565.49 65 3000 0 0 0
2382 brick 14289 1529.91 0 2942.18 0 0 0
2382 brick 14290 1529.91 65 2942.18 0 0 0
2382 brick 14291 1490.14 0 3000 0 0 0
2382 brick 14292 1490.14 65 3000 0 0 0
2383 brick 14293 2168.23 0 3000 0 0 0
2383 brick 14294 2168.23 65 3000 0 0 0
2383 brick 14295 2204.93 0 2941.78 0 0 0
2383 brick 14296 2204.93 65 2941.78 0 0 0
2383 brick 14297 2133.04 0 2939.61 0 0 0
2383 brick 14298 2133.04 65 2939.61 0 0 0
2384 brick 14299 1821.54 0 2831.61 0 0 0
2384 brick 14300 1821.54 65 2831.61 0 0 0
2384 brick 14301 1780.88 0 2886.76 0 0 0
2384 brick 14302 1780.88 65 2886.76 0 0 0
2384 brick 14303 1862.89 0 2902.15 0 0 0
2384 brick 14304 1862.89 65 2902.15 0 0 0
2385 brick 14305 1983.79 0 2939.39 0 0 0
2385 brick 14306 1983.79 65 2939.39 0 0 0
2385 brick 14307 2026.27 0 2881.96 0 0 0
